Word,Polarity
"unutterable	","	0.3"
"unuttered	","	0.4"
"unvaccinated	","	0.4"
"unvalued	","	0.4"
"unvaned	","	0.4"
"unvanquishable	","	0.4"
"unvariedness	","	0.4"
"unvarnished	","	0.3"
"unvarying	","	0.5"
"unvendible	","	0.4"
"unvented	","	0.4"
"unventilated	","	0.4"
"unverbalised	","	0.4"
"unverbalized	","	0.4"
"unversed	","	0.4"
"unvigilant	","	0.4"
"unvindictive	","	0.4"
"unvoiced	","	0.4"
"unvoluntary	","	0.3"
"unvulcanised	","	0.4"
"unvulcanized	","	0.4"
"unwantedly	","	0.4"
"unwarily	","	0.4"
"unwarmed	","	0.3"
"unwarrantable	","	0.4"
"unwary	","	0.3"
"unwashed	","	0.2"
"unwatchful	","	0.4"
"unwavering	","	0.5"
"unwaveringly	","	0.6"
"unwaxed	","	0.4"
"unweaned	","	0.4"
"unwearable	","	0.4"
"unwearying	","	0.6"
"unweathered	","	0.3"
"unweave	","	0.5"
"unwed	","	0.4"
"unwedded	","	0.4"
"unwelcome_guest	","	0.4"
"unwell	","	0.4"
"unwholesome	","	0.3"
"unwholesomeness	","	0.3"
"unwilled	","	0.4"
"unwind	","	0.3"
"unwiseness	","	0.5"
"unwished	","	0.4"
"unwished-for	","	0.4"
"unwitting	","	0.3"
"unwittingly	","	0.4"
"unwontedly	","	0.5"
"unwooded	","	0.4"
"unworkmanlike	","	0.4"
"unworldly	","	0.3"
"unworthiness	","	0.4"
"unwrapped	","	0.3"
"unwrinkled	","	0.3"
"unwritten	","	0.3"
"unwritten_law	","	0.5"
"up	","	0.6"
"upanishad	","	0.5"
"upbound	","	0.5"
"upbraiding	","	0.3"
"up_in_the_air	","	0.5"
"upkeep	","	0.6"
"upmarket	","	0.5"
"up_on	","	0.5"
"upon_one's_guard	","	0.5"
"upper	","	0.6"
"upper_berth	","	0.5"
"upper_deck	","	0.5"
"upper-level	","	0.6"
"upper_limit	","	0.4"
"upper_volta	","	0.4"
"uppish	","	0.3"
"uppishly	","	0.5"
"uppishness	","	0.4"
"uppityness	","	0.4"
"uprightly	","	0.5"
"uprightness	","	0.6"
"uprise	","	0.5"
"upset_stomach	","	0.3"
"upstage	","	0.5"
"upstairs	","	0.5"
"upstart	","	0.5"
"upsurge	","	0.4"
"up_to	","	0.6"
"up-to-date	","	0.5"
"uranium_238	","	0.4"
"uranium_ore	","	0.5"
"uranoplasty	","	0.5"
"urarthritis	","	0.4"
"uratemia	","	0.4"
"urbane	","	0.6"
"urbanely	","	0.5"
"urbanity	","	0.6"
"urchin	","	0.3"
"uredinales	","	0.3"
"ureteritis	","	0.3"
"urethane	","	0.4"
"urethritis	","	0.3"
"uricaciduria	","	0.4"
"urinary_incontinence	","	0.3"
"urobilinogen	","	0.4"
"urocystis_cepulae	","	0.3"
"urodynia	","	0.3"
"uropathy	","	0.6"
"urtica	","	0.5"
"urticaria	","	0.4"
"urticate	","	0.3"
"urtication	","	0.4"
"usability	","	0.6"
"usableness	","	0.6"
"usage	","	0.5"
"usance	","	0.5"
"use	","	0.5"
"useable	","	0.5"
"useableness	","	0.6"
"used	","	0.5"
"used_to	","	0.4"
"usefully	","	0.5"
"uselessly	","	0.5"
"ustilaginales	","	0.3"
"ustilaginoidea	","	0.4"
"ustilaginoidea_virens	","	0.4"
"usualness	","	0.3"
"usurious	","	0.3"
"usurpation	","	0.4"
"usury	","	0.5"
"utiliser	","	0.6"
"utilitarianism	","	0.5"
"utility	","	0.2"
"utility-grade	","	0.3"
"utilizable	","	0.6"
"utilizer	","	0.6"
"utnapishtim	","	0.5"
"utopia	","	0.5"
"utterable	","	0.6"
"utterness	","	0.5"
"uveitis	","	0.4"
"uveoscleral_pathway	","	0.5"
"uvulitis	","	0.3"
"uxorious	","	0.6"
"uxoriously	","	0.5"
"uxoriousness	","	0.6"
"vacancy	","	0.4"
"vacancy_rate	","	0.4"
"vacant	","	0.3"
"vacantly	","	0.5"
"vacate	","	0.4"
"vaccina	","	0.4"
"vaccinia	","	0.3"
"vacillant	","	0.5"
"vacillating	","	0.6"
"vacillator	","	0.5"
"vacuity	","	0.3"
"vacuous	","	0.5"
"vacuousness	","	0.4"
"vacuum	","	0.4"
"vacuum_gage	","	0.4"
"vacuum_gauge	","	0.4"
"vagabond	","	0.3"
"vagabondage	","	0.5"
"vaginitis	","	0.4"
"vagrancy	","	0.4"
"vainglorious	","	0.4"
"vaishnavism	","	0.4"
"vaisnavism	","	0.4"
"valdecoxib	","	0.3"
"valedictory	","	0.4"
"valetudinarianism	","	0.5"
"valiance	","	0.6"
"valiancy	","	0.6"
"validated	","	0.5"
"validly	","	0.5"
"validness	","	0.4"
"valley_fever	","	0.3"
"valorous	","	0.6"
"valorously	","	0.5"
"valorousness	","	0.6"
"valour	","	0.5"
"valuableness	","	0.6"
"valuator	","	0.5"
"valued	","	0.6"
"valuer	","	0.4"
"valvular_incompetence	","	0.3"
"valvulitis	","	0.4"
"vampirism	","	0.5"
"vanadium_steel	","	0.5"
"vanilla	","	0.4"
"vanilla-scented	","	0.4"
"vantage	","	0.6"
"vapid	","	0.4"
"vapidly	","	0.5"
"vaporous	","	0.4"
"vaporousness	","	0.4"
"vapourous	","	0.4"
"vapourousness	","	0.4"
"varanus_niloticus	","	0.4"
"variability	","	0.4"
"variable	","	0.5"
"variableness	","	0.4"
"variance	","	0.4"
"variant	","	0.3"
"variation	","	0.4"
"varicelliform	","	0.4"
"varicose	","	0.3"
"varicosity	","	0.3"
"varied	","	0.4"
"variedness	","	0.4"
"variety	","	0.6"
"variola	","	0.5"
"variola_major	","	0.5"
"variola_vaccina	","	0.4"
"variola_vaccine	","	0.4"
"variola_vaccinia	","	0.4"
"various	","	0.5"
"varlet	","	0.4"
"varmint	","	0.4"
"varuna	","	0.5"
"vary	","	0.4"
"varying	","	0.4"
"vasco_da_gamma	","	0.5"
"vasculitis	","	0.4"
"vasovesiculitis	","	0.4"
"vaticinate	","	0.5"
"vaulted	","	0.6"
"vaulting	","	0.6"
"vaulting_horse	","	0.4"
"vauntingly	","	0.4"
"veadar	","	0.5"
"veal_roast	","	0.6"
"vegan	","	0.4"
"vegetarian	","	0.4"
"vegetate	","	0.5"
"vegetative_cell	","	0.4"
"veil	","	0.4"
"veiled	","	0.5"
"veined	","	0.5"
"veinlike	","	0.5"
"velleity	","	0.4"
"vellicate	","	0.4"
"vellication	","	0.4"
"velvety-plumaged	","	0.5"
"venae_epigastricae_superiores	","	0.5"
"venae_interlobulares_hepatis	","	0.4"
"venae_pancreatica	","	0.6"
"venae_renis	","	0.4"
"venae_sclerales	","	0.5"
"vena_ethmoidalis	","	0.5"
"vena_gastrica_sinistra	","	0.4"
"vena_gastroomentalis	","	0.5"
"venal	","	0.6"
"vena_lacrimalis	","	0.5"
"venally	","	0.5"
"vena_ovarica	","	0.4"
"vena_poplitea	","	0.5"
"vena_pulmanalis_inferior	","	0.3"
"vena_pulmonalis_superior	","	0.5"
"vena_sigmoideus	","	0.3"
"vendable	","	0.5"
"vendible	","	0.5"
"venerability	","	0.6"
"venerableness	","	0.6"
"veneration	","	0.6"
"venesection	","	0.4"
"venial	","	0.5"
"venomed	","	0.3"
"venose	","	0.5"
"venous_sinus	","	0.3"
"ventricular_fibrillation	","	0.4"
"ventricular_fold	","	0.4"
"venture	","	0.4"
"venturesome	","	0.5"
"venturous	","	0.5"
"venushair	","	0.5"
"venus'-hair_fern	","	0.5"
"venus_maidenhair	","	0.5"
"veracious	","	0.6"
"veracity	","	0.5"
"verbal	","	0.4"
"verbosely	","	0.5"
"verboseness	","	0.4"
"verbosity	","	0.3"
"verdant	","	0.3"
"veridical	","	0.5"
"verification	","	0.5"
"verified	","	0.5"
"verify	","	0.5"
"verisimilitude	","	0.6"
"verity	","	0.6"
"vermicide	","	0.5"
"vermifuge	","	0.6"
"vermin	","	0.4"
"verminous	","	0.3"
"vernal	","	0.5"
"verruca	","	0.4"
"verrucose	","	0.4"
"versed	","	0.5"
"versifier	","	0.4"
"vers_libre	","	0.3"
"vertiginous	","	0.3"
"vertigo	","	0.5"
"vertu	","	0.5"
"verve	","	0.6"
"very_much	","	0.5"
"very_reverend	","	0.5"
"very_well	","	0.5"
"vesicant	","	0.3"
"vesicate	","	0.4"
"vesicatory	","	0.3"
"vesicular_stomatitis	","	0.4"
"vesiculitis	","	0.3"
"vespula_maculifrons	","	0.4"
"vest	","	0.6"
"vestal	","	0.5"
"vestibular_fold	","	0.4"
"vestigial	","	0.3"
"vestment	","	0.4"
"vestmented	","	0.4"
"vetchworm	","	0.6"
"veteran	","	0.6"
"vexatious	","	0.4"
"vexatiously	","	0.5"
"vexed	","	0.3"
"viatical	","	0.4"
"viatical_settlement	","	0.4"
"viatication	","	0.4"
"viaticus	","	0.4"
"viaticus_settlement	","	0.4"
"vibrancy	","	0.6"
"vibrate	","	0.3"
"vicarious	","	0.4"
"vicennial	","	0.5"
"vice-regent	","	0.5"
"vicious_circle	","	0.4"
"vicious_cycle	","	0.4"
"vicissitude	","	0.6"
"victimise	","	0.4"
"victimised	","	0.5"
"victimized	","	0.5"
"victor	","	0.5"
"victorian	","	0.6"
"victorian_architecture	","	0.4"
"victoriously	","	0.6"
"viewable	","	0.6"
"view_as	","	0.5"
"viewer	","	0.5"
"viewless	","	0.3"
"vigilantly	","	0.5"
"vigor	","	0.5"
"vigorish	","	0.5"
"vigour	","	0.5"
"vilely	","	0.5"
"vilification	","	0.3"
"vilifier	","	0.6"
"villain	","	0.4"
"villainage	","	0.4"
"villainy	","	0.4"
"villeinage	","	0.4"
"vim	","	0.5"
"vinca	","	0.4"
"vincent's_angina	","	0.5"
"vincent's_infection	","	0.5"
"vindicated	","	0.6"
"vindicatory	","	0.6"
"vinegar	","	0.3"
"vinegariness	","	0.4"
"vinegarish	","	0.4"
"vinegarishness	","	0.4"
"vinegary	","	0.4"
"vin_ordinaire	","	0.4"
"violative	","	0.4"
"violent_disorder	","	0.4"
"violet-pink	","	0.4"
"violet-scented	","	0.4"
"violet-streaked	","	0.5"
"vioxx	","	0.3"
"viral_hepatitis	","	0.4"
"viral_pneumonia	","	0.4"
"virgin	","	0.5"
"virginal	","	0.4"
"virginity	","	0.5"
"virgin_wool	","	0.4"
"viricidal	","	0.4"
"viricide	","	0.4"
"virility	","	0.6"
"virion	","	0.5"
"virtu	","	0.5"
"virtual	","	0.5"
"virtuosity	","	0.6"
"virtuoso	","	0.7"
"virucidal	","	0.4"
"virucide	","	0.4"
"virulency	","	0.4"
"visceral	","	0.5"
"viscerally	","	0.5"
"visceral_pericardium	","	0.5"
"viscid_mushroom	","	0.5"
"viscountcy	","	0.5"
"viscountess	","	0.5"
"viscounty	","	0.5"
"viscous	","	0.5"
"vishnu	","	0.4"
"vishnuism	","	0.5"
"visibility	","	0.5"
"visible	","	0.5"
"visibleness	","	0.5"
"vision	","	0.4"
"vision_defect	","	0.4"
"visit	","	0.3"
"visitation	","	0.4"
"visiting_fireman	","	0.5"
"visual	","	0.4"
"visual_agnosia	","	0.4"
"visual_aphasia	","	0.4"
"visual_defect	","	0.4"
"visual_disorder	","	0.4"
"visual_impairment	","	0.4"
"visually	","	0.5"
"visually_impaired_person	","	0.3"
"vitalise	","	0.5"
"vitalist	","	0.5"
"vitalize	","	0.5"
"vitalizing	","	0.5"
"vitalness	","	0.6"
"vital_statistics	","	0.5"
"vitamin_b12	","	0.4"
"vitamin_e	","	0.5"
"vitiate	","	0.3"
"vitiated	","	0.3"
"vitiligo	","	0.4"
"vitreous_silica	","	0.5"
"vitriol	","	0.4"
"vitriolic	","	0.3"
"vitriolically	","	0.5"
"vituperation	","	0.4"
"vituperative	","	0.3"
"vivacity	","	0.6"
"vividly	","	0.6"
"vividness	","	0.6"
"vivification	","	0.6"
"vivify	","	0.5"
"vixen	","	0.4"
"vixenish	","	0.3"
"vocalic	","	0.3"
"voguish	","	0.6"
"voice	","	0.5"
"voiceless	","	0.3"
"voiceless_consonant	","	0.4"
"voicelessness	","	0.4"
"voice_of_conscience	","	0.5"
"voicer	","	0.5"
"voidable	","	0.6"
"voix_celeste	","	0.5"
"volitionally	","	0.5"
"voltarean	","	0.5"
"voltarian	","	0.5"
"voluble	","	0.5"
"volubly	","	0.5"
"volume	","	0.3"
"volumetric_analysis	","	0.6"
"voluntary_muscle	","	0.5"
"volunteer	","	0.5"
"voluptuary	","	0.6"
"voluptuous	","	0.6"
"voluptuously	","	0.5"
"voluptuousness	","	0.6"
"volvocaceae	","	0.6"
"volvulus	","	0.4"
"von_blucher	","	0.5"
"von_recklinghausen's_disease	","	0.3"
"voracious	","	0.4"
"voraciousness	","	0.5"
"voracity	","	0.5"
"voteless	","	0.4"
"vox_angelica	","	0.5"
"vulgarly	","	0.5"
"vulnerability	","	0.4"
"vulvitis	","	0.3"
"vulvovaginitis	","	0.4"
"wacky	","	0.4"
"wads	","	0.4"
"waffler	","	0.5"
"wage_floor	","	0.4"
"wages	","	0.6"
"waggery	","	0.6"
"waggish	","	0.6"
"waggishly	","	0.5"
"waggishness	","	0.6"
"wagram	","	0.4"
"wailful	","	0.3"
"wailing	","	0.3"
"wait	","	0.4"
"waiter's_assistant	","	0.4"
"waiting	","	0.5"
"waiting_game	","	0.4"
"waive	","	0.3"
"wake	","	0.5"
"wakeful	","	0.5"
"wakefulness	","	0.4"
"waken	","	0.5"
"wake_up	","	0.5"
"walk_around	","	0.5"
"walking	","	0.5"
"walking_on_air	","	0.7"
"walk_off	","	0.4"
"walk-on	","	0.4"
"walk_over	","	0.5"
"walk-to	","	0.6"
"wall	","	0.3"
"wallace_stevens	","	0.5"
"wallop	","	0.4"
"walloper	","	0.5"
"wan	","	0.3"
"wander	","	0.3"
"wandering	","	0.5"
"wangle	","	0.4"
"wangler	","	0.4"
"wank	","	0.6"
"wanness	","	0.3"
"wanted	","	0.6"
"wanting	","	0.3"
"wantonly	","	0.5"
"wantonness	","	0.4"
"war_crime	","	0.4"
"ward	","	0.4"
"warmheartedness	","	0.6"
"warmness	","	0.5"
"warm_to	","	0.4"
"warm_up	","	0.5"
"warn	","	0.3"
"war_of_nerves	","	0.4"
"war_paint	","	0.4"
"warpath	","	0.4"
"warping	","	0.6"
"warrant	","	0.5"
"warrant_officer	","	0.5"
"wart	","	0.4"
"wartlike	","	0.4"
"wartweed	","	0.4"
"wartwort	","	0.4"
"warty	","	0.4"
"wash	","	0.6"
"washable	","	0.6"
"wash-and-wear	","	0.4"
"washed	","	0.4"
"washed-out	","	0.4"
"washed-up	","	0.3"
"washout	","	0.3"
"wash_out	","	0.6"
"washy	","	0.4"
"waspish	","	0.3"
"wasp_waist	","	0.5"
"wassailer	","	0.6"
"wassermann	","	0.5"
"wassermann_test	","	0.5"
"wasserman_reaction	","	0.5"
"wastage	","	0.3"
"wasted	","	0.3"
"waste_of_effort	","	0.3"
"waste_of_energy	","	0.3"
"waste_one's_time	","	0.4"
"waster	","	0.3"
"wasting	","	0.5"
"wastrel	","	0.5"
"watch	","	0.5"
"watch_crystal	","	0.4"
"watcher	","	0.5"
"watchful	","	0.3"
"watchfully	","	0.5"
"watch_glass	","	0.4"
"watch_out	","	0.5"
"watch_over	","	0.5"
"water_blister	","	0.5"
"watercraft	","	0.5"
"water_dropwort	","	0.4"
"water_hemlock	","	0.4"
"waterhouse-friderichsen_syndrome	","	0.5"
"watering_hole	","	0.6"
"watering_place	","	0.6"
"waterless	","	0.4"
"waterlessness	","	0.4"
"water-loving	","	0.4"
"watermelon-shaped	","	0.5"
"waterproof	","	0.3"
"waterproofed	","	0.3"
"waterproofing	","	0.5"
"watertight	","	0.3"
"watery-eyed	","	0.4"
"wave_off	","	0.3"
"waver	","	0.4"
"waverer	","	0.5"
"wavering	","	0.6"
"waxed	","	0.4"
"waxy	","	0.6"
"way-out	","	0.4"
"weakened	","	0.3"
"weakener	","	0.4"
"weak_point	","	0.3"
"wean	","	0.6"
"weapons-grade	","	0.4"
"wear	","	0.4"
"wearable	","	0.5"
"wear_away	","	0.4"
"wear_down	","	0.5"
"wearily	","	0.6"
"wearing	","	0.3"
"wear_off	","	0.4"
"wear_out	","	0.5"
"wear_upon	","	0.5"
"wearying	","	0.3"
"weather	","	0.3"
"weather-bound	","	0.3"
"weather_deck	","	0.4"
"weatherliness	","	0.6"
"weatherproof	","	0.4"
"web	","	0.5"
"wedge-shaped	","	0.5"
"weedless	","	0.5"
"weedy	","	0.3"
"weekend_warrior	","	0.4"
"weekly	","	0.4"
"weeper	","	0.5"
"weepiness	","	0.3"
"weeping	","	0.4"
"weepy	","	0.4"
"wee_small_voice	","	0.5"
"weighing	","	0.5"
"weight	","	0.6"
"weightiness	","	0.6"
"weightlift	","	0.4"
"weight-lift	","	0.4"
"weighty	","	0.3"
"weirdie	","	0.4"
"weirdness	","	0.5"
"weirdo	","	0.3"
"weirdy	","	0.4"
"weisenheimer	","	0.4"
"weisshorn	","	0.5"
"welcher	","	0.3"
"well-advised	","	0.6"
"well-appointed	","	0.6"
"well_behaved	","	0.6"
"well-behaved	","	0.6"
"wellborn	","	0.6"
"well-bound	","	0.5"
"well-bred	","	0.6"
"well-conducted	","	0.6"
"well-defined	","	0.6"
"well-disposed	","	0.5"
"well-dressed	","	0.5"
"wellerism	","	0.6"
"well-favored	","	0.6"
"well-favoured	","	0.6"
"well-fixed	","	0.6"
"well-formed	","	0.6"
"well-found	","	0.6"
"well-groomed	","	0.3"
"well-heeled	","	0.6"
"well-kept	","	0.6"
"well-knit	","	0.5"
"well-made	","	0.6"
"well-mannered	","	0.6"
"well-meaning	","	0.3"
"well-meant	","	0.5"
"wellness	","	0.6"
"well-off	","	0.6"
"well-ordered	","	0.5"
"well-preserved	","	0.6"
"well-proportioned	","	0.6"
"well-qualified	","	0.6"
"well-read	","	0.5"
"well-set	","	0.5"
"well-situated	","	0.6"
"well-thought-of	","	0.6"
"well_thought_out	","	0.5"
"well-to-do	","	0.6"
"well-tried	","	0.6"
"well-turned	","	0.6"
"well-wisher	","	0.5"
"well-wishing	","	0.6"
"well-worn	","	0.4"
"welsher	","	0.3"
"weltschmerz	","	0.5"
"wernicke's_encephalopathy	","	0.4"
"wesleyanism	","	0.6"
"wesleyism	","	0.6"
"western_lowland_gorilla	","	0.5"
"western_omelet	","	0.5"
"westminster	","	0.6"
"wet_lung	","	0.3"
"wetter	","	0.4"
"whack	","	0.3"
"whacker	","	0.5"
"whacking	","	0.4"
"whacky	","	0.4"
"whale_louse	","	0.6"
"wham	","	0.4"
"whammy	","	0.3"
"whap	","	0.4"
"what_for	","	0.5"
"wheelless	","	0.4"
"wheeze	","	0.6"
"wheeziness	","	0.6"
"whiffer	","	0.4"
"whim	","	0.4"
"whimsey	","	0.6"
"whimsicality	","	0.6"
"whimsy	","	0.5"
"whiney	","	0.3"
"whiny	","	0.2"
"whip	","	0.4"
"whiplash	","	0.3"
"whiplash_injury	","	0.4"
"whipping	","	0.5"
"whipping_boy	","	0.4"
"whisper	","	0.4"
"whispered	","	0.4"
"whispering	","	0.4"
"whispering_campaign	","	0.4"
"white-blotched	","	0.5"
"white_cinnamon	","	0.5"
"whited_sepulcher	","	0.5"
"whited_sepulchre	","	0.5"
"white_elephant	","	0.6"
"white_fungus	","	0.4"
"white-haired	","	0.6"
"white-hot	","	0.5"
"white_leg	","	0.4"
"white-livered	","	0.4"
"white_lung	","	0.3"
"white_magic	","	0.6"
"whiteness	","	0.6"
"white_pine_blister_rust	","	0.3"
"white-pine_rust	","	0.3"
"white_russian	","	0.4"
"white_rust	","	0.4"
"whitewash	","	0.4"
"whitey	","	0.4"
"whitish	","	0.5"
"whitney	","	0.5"
"whole	","	0.6"
"whole_blood	","	0.3"
"wholehearted	","	0.6"
"wholeheartedness	","	0.4"
"wholeness	","	0.6"
"wholesale	","	0.5"
"wholesomely	","	0.5"
"wholesomeness	","	0.6"
"whole-souled	","	0.6"
"wholly	","	0.5"
"whoop	","	0.3"
"whoopee	","	0.4"
"whooping_cough	","	0.4"
"whop	","	0.4"
"whopper	","	0.5"
"whopping	","	0.3"
"whore	","	0.4"
"whoreson	","	0.3"
"wide-awake	","	0.6"
"wide-eyed	","	0.6"
"wide_of_the_mark	","	0.3"
"widow	","	0.4"
"wield	","	0.4"
"wieldy	","	0.4"
"wiesenboden	","	0.4"
"wigged	","	0.3"
"wiggle_room	","	0.5"
"wigless	","	0.3"
"wild_bill_hickock	","	0.5"
"wild_card	","	0.4"
"wildcat	","	0.4"
"wildcat_strike	","	0.4"
"wildcatter	","	0.4"
"wildcat_well	","	0.4"
"wild_chamomile	","	0.4"
"wild-eyed	","	0.4"
"wild_ginger	","	0.3"
"wild-goose_chase	","	0.4"
"wildness	","	0.5"
"wild_pitch	","	0.3"
"wild_tamarind	","	0.5"
"wild_yam	","	0.4"
"wile	","	0.4"
"wilful	","	0.4"
"wilfully	","	0.5"
"wilfulness	","	0.4"
"wilhelm_grimm	","	0.4"
"wilhelm_ii	","	0.4"
"wilhelm_karl_grimm	","	0.4"
"wiliness	","	0.6"
"willful_neglect	","	0.4"
"willfulness	","	0.4"
"william_carlos_williams	","	0.5"
"williams	","	0.5"
"willies	","	0.4"
"willing_and_able	","	0.4"
"willingly	","	0.5"
"will-o'-the-wisp	","	0.4"
"willowy	","	0.5"
"willpower	","	0.5"
"will_power	","	0.5"
"willy-nilly	","	0.5"
"wilt_disease	","	0.3"
"wilted	","	0.4"
"wilting	","	0.3"
"wimpish	","	0.3"
"wimpy	","	0.3"
"win	","	0.5"
"wind	","	0.5"
"windage	","	0.4"
"windburn	","	0.4"
"windburned	","	0.3"
"windburnt	","	0.3"
"wind_deflection	","	0.4"
"windfall	","	0.6"
"windfall_profit	","	0.4"
"windily	","	0.5"
"windiness	","	0.3"
"windless	","	0.4"
"window_dressing	","	0.4"
"wind_rose	","	0.4"
"wind_up	","	0.5"
"windy	","	0.4"
"wine	","	0.4"
"wine_taster	","	0.4"
"wing_commander	","	0.5"
"winkle	","	0.5"
"winless	","	0.4"
"winner	","	0.5"
"winning	","	0.6"
"winsome	","	0.6"
"winsomeness	","	0.6"
"winter-blooming	","	0.5"
"winter-flowering	","	0.5"
"wintry	","	0.3"
"wiped_out	","	0.4"
"wipe_out	","	0.4"
"wired	","	0.4"
"wisconsin_weeping_willow	","	0.3"
"wisdom_of_jesus_the_son_of_sirach	","	0.6"
"wiseacre	","	0.4"
"wise_guy	","	0.4"
"wise_man	","	0.5"
"wiseness	","	0.5"
"wisenheimer	","	0.4"
"wise_up	","	0.6"
"wished-for	","	0.6"
"wishful	","	0.6"
"wishfully	","	0.5"
"wishfulness	","	0.3"
"wish_well	","	0.4"
"wishy-washy	","	0.4"
"wisplike	","	0.5"
"wispy	","	0.5"
"wistful	","	0.4"
"wistfully	","	0.5"
"wistfulness	","	0.3"
"wit	","	0.5"
"witch	","	0.4"
"witching	","	0.4"
"witchlike	","	0.3"
"withal	","	0.4"
"withdraw	","	0.4"
"withdrawal_symptom	","	0.3"
"withdrawn	","	0.5"
"withdrawnness	","	0.5"
"withe	","	0.5"
"wither	","	0.6"
"withered	","	0.5"
"withering	","	0.4"
"witheringly	","	0.5"
"with-it	","	0.5"
"withy	","	0.5"
"witness	","	0.5"
"wittgensteinian	","	0.6"
"wittily	","	0.5"
"witting	","	0.5"
"wizard	","	0.4"
"wizardly	","	0.4"
"wizardry	","	0.5"
"wizen	","	0.5"
"wizened	","	0.6"
"wobbly	","	0.5"
"woefulness	","	0.4"
"womanise	","	0.5"
"womanize	","	0.6"
"woman_of_the_street	","	0.4"
"won	","	0.4"
"wonderfulness	","	0.7"
"wondering	","	0.5"
"wonderment	","	0.6"
"wonder-struck	","	0.4"
"wondrously	","	0.6"
"wonk	","	0.3"
"wonky	","	0.6"
"wonted	","	0.5"
"wont_to	","	0.4"
"wood-burning	","	0.4"
"wooded	","	0.4"
"wooden-headed	","	0.5"
"wood-fired	","	0.4"
"woodiness	","	0.5"
"woodsiness	","	0.5"
"woolgathering	","	0.5"
"woolly_bear	","	0.4"
"woolly_bear_caterpillar	","	0.4"
"woozy	","	0.3"
"worcester_sauce	","	0.4"
"worcestershire	","	0.4"
"worcestershire_sauce	","	0.4"
"word_blindness	","	0.4"
"word_deafness	","	0.4"
"wordily	","	0.5"
"wordiness	","	0.4"
"wordless	","	0.5"
"word_of_god	","	0.6"
"word-perfect	","	0.6"
"wordplay	","	0.4"
"wordsmith	","	0.5"
"word-splitting	","	0.6"
"wordsworthian	","	0.6"
"work	","	0.5"
"worked_up	","	0.4"
"workhouse	","	0.3"
"working	","	0.5"
"working_girl	","	0.4"
"working_out	","	0.6"
"workmanlike	","	0.6"
"workmen's_compensation	","	0.4"
"work_out	","	0.4"
"works	","	0.6"
"world	","	0.4"
"world-class	","	0.6"
"worldliness	","	0.6"
"worldly	","	0.5"
"worldly-minded	","	0.5"
"worldly-wise	","	0.5"
"world_record	","	0.5"
"world-shaking	","	0.5"
"world-shattering	","	0.5"
"world-weariness	","	0.5"
"worldwide	","	0.4"
"world-wide	","	0.4"
"worm	","	0.4"
"wormlike	","	0.6"
"wormwood	","	0.4"
"wormy	","	0.6"
"worn-out	","	0.4"
"worriment	","	0.3"
"worsened	","	0.5"
"worshipful	","	0.6"
"worshipped	","	0.5"
"wort	","	0.4"
"worthful	","	0.6"
"worthily	","	0.5"
"would-be	","	0.5"
"wounded	","	0.3"
"wounding	","	0.3"
"wrack	","	0.5"
"wrangler	","	0.3"
"wrapping_paper	","	0.4"
"wrathful	","	0.3"
"wrathfully	","	0.5"
"wrecked	","	0.3"
"wrecker	","	0.4"
"wrecking	","	0.4"
"wrench	","	0.3"
"wrenching	","	0.4"
"wring	","	0.3"
"wring_from	","	0.3"
"wrinkle	","	0.3"
"wrinkled	","	0.4"
"wrinkleless	","	0.3"
"wrinkleproof	","	0.5"
"wrinkle-resistant	","	0.5"
"write_in	","	0.4"
"write-in	","	0.4"
"write-in_candidate	","	0.4"
"write_off	","	0.4"
"writer's_block	","	0.4"
"writhed	","	0.4"
"writhen	","	0.4"
"writ_large	","	0.5"
"writ_of_prohibition	","	0.4"
"wrongdoing	","	0.6"
"wrongfully	","	0.5"
"wrongfulness	","	0.3"
"wrongheaded	","	0.3"
"wrongheadedly	","	0.5"
"wrongness	","	0.3"
"wroth	","	0.4"
"wrothful	","	0.4"
"wrought_iron	","	0.4"
"wryly	","	0.6"
"wylie	","	0.5"
"xanthoma	","	0.4"
"xanthoma_multiplex	","	0.4"
"xanthomatosis	","	0.4"
"xanthomonas	","	0.4"
"xanthorrhoeaceae	","	0.3"
"xanthosis	","	0.4"
"xenophobic	","	0.2"
"xeric	","	0.4"
"xeroderma	","	0.4"
"xeroderma_pigmentosum	","	0.4"
"xerodermia	","	0.4"
"xerostomia	","	0.4"
"xerotes	","	0.4"
"xylaria_mali	","	0.4"
"yagi	","	0.5"
"yagi_aerial	","	0.5"
"yahoo	","	0.3"
"yak	","	0.5"
"yama	","	0.4"
"yatobyo	","	0.5"
"yaws	","	0.4"
"yea	","	0.5"
"yearly	","	0.4"
"yearned-for	","	0.6"
"yeasty	","	0.5"
"yeatsian	","	0.6"
"yell	","	0.5"
"yelled	","	0.5"
"yelling	","	0.3"
"yellow	","	0.3"
"yellow_adder's_tongue	","	0.4"
"yellow-bellied	","	0.4"
"yellow_bile	","	0.4"
"yellow-dog_contract	","	0.4"
"yellow_dwarf	","	0.4"
"yellow_gurnard	","	0.5"
"yellow_hornet	","	0.4"
"yellow_jacket	","	0.4"
"yellow_man	","	0.4"
"yellowness	","	0.4"
"yellow_prussiate_of_potash	","	0.5"
"yellow_spot_fungus	","	0.4"
"yellow-tipped	","	0.3"
"yellow_woman	","	0.4"
"yemeni_fils	","	0.5"
"yenta	","	0.3"
"yersinia_pestis	","	0.4"
